geonlp_id,entry_id,body,suffix,fullname,body_kana,suffix_kana,ne_class,hypernym,address,tel,longitude,latitude,code,address_level
"FEeAme","45343","高城","町/","高城町","タカジョウ","チョウ/","市区町村/町","宮崎県/北諸県郡","北諸県郡高城町大字穂満坊３０６番地","0986-58-2311","131.12976","31.80044","lasdec:453439/jisx0402:45343","3"
"nAdt4h","45344","山田","町/","山田町","ヤマダ","チョウ/","市区町村/町","宮崎県/北諸県郡","北諸県郡山田町大字山田３８８１番地","0986-64-1111","131.03958","31.81253","lasdec:453447/jisx0402:45344","3"
"5wclMk","45345","高崎","町/","高崎町","タカザキ","チョウ/","市区町村/町","宮崎県/北諸県郡","北諸県郡高崎町大字大牟田１１５０番地１","0986-62-1111","131.06897","31.87117","lasdec:453455/jisx0402:45345","3"
"Nsbeun","45360","西諸県","郡/","西諸県郡","ニシモロカタ","グン/","行政地域/郡","宮崎県","宮崎県西諸県郡",,"131.06006","31.92621","lasdec:453609/jisx0402:45360","2"
"voa7cq","45361","高原","町/","高原町","タカハル","チョウ/","市区町村/町","宮崎県/西諸県郡","西諸県郡高原町大字西麓８９９","0984-42-2111","131.00792","31.92824","lasdec:453617/jisx0402:45361","3"
"dk8ZUt","45362","野尻","町/","野尻町","ノジリ","チョウ/","市区町村/町","宮崎県/西諸県郡","西諸県郡野尻町大字東麓１１８３番地の２","0984-44-1100","131.13153","31.95881","lasdec:453625/jisx0402:45362","3"
"Vg7SCw","45363","須木","村/","須木村","スキ","ソン/","市区町村/村","宮崎県/西諸県郡","西諸県郡須木村大字中原１７５７番地","0984-48-3111",,,"lasdec:453633/jisx0402:45363","3"
"Dc6Lkz","45364","えびの","町/","えびの町","エビノ","チョウ/","市区町村/町","宮崎県/西諸県郡","宮崎県西諸県郡えびの町",,,,"lasdec:453641/jisx0402:45364","3"
"l85E2C","45380","東諸県","郡/","東諸県郡","ヒガシモロカタ","グン/","行政地域/郡","宮崎県","宮崎県東諸県郡",,"131.29482","32.01127","lasdec:453803/jisx0402:45380","2"
"344wKF","45381","高岡","町/","高岡町","タカオカ","チョウ/","市区町村/町","宮崎県/東諸県郡","東諸県郡高岡町大字内山２８８７番地","0985-82-1111","131.29758","31.95696","lasdec:453811/jisx0402:45381","3"
"L03psI","45382","国富","町/","国富町","クニトミ","チョウ/","市区町村/町","宮崎県/東諸県郡","東諸県郡国富町大字本庄４８００","0985-75-3111","131.32446","31.99036","lasdec:453820/jisx0402:45382","3"
"sW2iaL","45383","綾","町/","綾町","アヤ","チョウ/","市区町村/町","宮崎県/東諸県郡","東諸県郡綾町大字南俣５１５","0985-77-1111","131.25362","31.99954","lasdec:453838/jisx0402:45383","3"
"aS1aSO","45400","児湯","郡/","児湯郡","コユ","グン/","行政地域/郡","宮崎県","宮崎県児湯郡",,"131.50758","32.12642","lasdec:454001/jisx0402:45400","2"
"SO03AR","45401","高鍋","町/","高鍋町","タカナベ","チョウ/","市区町村/町","宮崎県/児湯郡","児湯郡高鍋町大字上江８４３７","0983-26-2001","131.50372","32.12828","lasdec:454010/jisx0402:45401","3"
"AJYWiU","45402","新富","町/","新富町","シントミ","チョウ/","市区町村/町","宮崎県/児湯郡","児湯郡新富町大字上富田７４９１","0983-33-6002","131.4881","32.06879","lasdec:454028/jisx0402:45402","3"
"iFXP0X","45403","西米良","村/","西米良村","ニシメラ","ソン/","市区町村/村","宮崎県/児湯郡","児湯郡西米良村大字村所１５","0983-36-1111","131.12181","32.16529","lasdec:454036/jisx0402:45403","3"
"0BWHJ0","45404","木城","町/","木城町","キジョウ","チョウ/","市区町村/町","宮崎県/児湯郡","児湯郡木城町大字高城１２２７−１","0983-32-4725","131.4722","32.16621","lasdec:454044/jisx0402:45404","3"
"IxVAr3","45405","川南","町/","川南町","カワミナミ","チョウ/","市区町村/町","宮崎県/児湯郡","児湯郡川南町大字川南１３６８０−１","0983-27-8002","131.52547","32.19176","lasdec:454052/jisx0402:45405","3"
"qtUt96","45406","都農","町/","都農町","ツノ","チョウ/","市区町村/町","宮崎県/児湯郡","児湯郡都農町大字川北４８７４−２","0983-25-5710","131.55916","32.2556","lasdec:454061/jisx0402:45406","3"
"8pTlR9","45420","東臼杵","郡/","東臼杵郡","ヒガシウスキ","グン/","行政地域/郡","宮崎県","宮崎県東臼杵郡",,"131.64519","32.48081","lasdec:454206/jisx0402:45420","2"
"QlSezc","45421","門川","町/","門川町","カドガワ","チョウ/","市区町村/町","宮崎県/東臼杵郡","東臼杵郡門川町本町１−１","0982-63-1140","131.64891","32.46982","lasdec:454214/jisx0402:45421","3"
"yhR7hf","45422","東郷","町/","東郷町","トウゴウ","チョウ/","市区町村/町","宮崎県/東臼杵郡","東臼杵郡東郷町大字山陰丙１３７４番地","0982-69-2111",,,"lasdec:454222/jisx0402:45422","3"
"gdPZZi","45423","南郷","村/","南郷村","ナンゴウ","ソン/","市区町村/村","宮崎県/東臼杵郡","東臼杵郡南郷村大字神門２８７番地","0982-59-1111","131.33501","32.38748","lasdec:454231/jisx0402:45423","3"
"Y9OSHl","45424","西郷","村/","西郷村","サイゴウ","ソン/","市区町村/村","宮崎県/東臼杵郡","東臼杵郡西郷村大字田代１番地","0982-66-3111","131.4232","32.44135","lasdec:454249/jisx0402:45424","3"
"G5NLpo","45425","北郷","村/","北郷村","キタゴウ","ソン/","市区町村/村","宮崎県/東臼杵郡","東臼杵郡北郷村大字宇納間４０１番地","0982-62-6111","131.44366","32.50153","lasdec:454257/jisx0402:45425","3"
"o1ME7r","45426","北方","町/","北方町","キタカタ","チョウ/","市区町村/町","宮崎県/東臼杵郡","東臼杵郡北方町卯６８２番地","0982-47-2001",,,"lasdec:454265/jisx0402:45426","3"
"5XLwPu","45427","北川","町/","北川町","キタガワ","チョウ/","市区町村/町","宮崎県/東臼杵郡","東臼杵郡北川町大字川内名７２５０番地","0982-46-2001","131.70338","32.74929","lasdec:454273/jisx0402:45427","3"
"NTKpxx","45428","北浦","町/","北浦町","キタウラ","チョウ/","市区町村/町","宮崎県/東臼杵郡","東臼杵郡北浦町大字古江１９３０番地","0982-45-3111","131.82109","32.70993","lasdec:454281/jisx0402:45428","3"
"vPJifA","45429","諸塚","村/","諸塚村","モロツカ","ソン/","市区町村/村","宮崎県/東臼杵郡","東臼杵郡諸塚村大字家代２６８３","0982-65-1111","131.34949","32.52258","lasdec:454290/jisx0402:45429","3"
"dLIaXD","45430","椎葉","村/","椎葉村","シイバ","ソン/","市区町村/村","宮崎県/東臼杵郡","東臼杵郡椎葉村大字下福良１７４７−２０","0982-67-3111","131.19762","32.4496","lasdec:454303/jisx0402:45430","3"
"VHH3FG","45431","美郷","町/","美郷町","ミサト","チョウ/","市区町村/町","宮崎県/東臼杵郡","東臼杵郡美郷町西郷区田代１","0982-66-3600","131.4232","32.44135","lasdec:454311/jisx0402:45431","3"
"DDFWnJ","45440","西臼杵","郡/","西臼杵郡","ニシウスキ","グン/","行政地域/郡","宮崎県","宮崎県西臼杵郡",,"131.29662","32.66383","lasdec:454401/jisx0402:45440","2"
"lzEP5M","45441","高千穂","町/","高千穂町","タカチホ","チョウ/","市区町村/町","宮崎県/西臼杵郡","西臼杵郡高千穂町大字三田井１３","0982-73-1200","131.30835","32.71283","lasdec:454419/jisx0402:45441","3"
"3vDHNP","45442","日之影","町/","日之影町","ヒノカゲ","チョウ/","市区町村/町","宮崎県/西臼杵郡","西臼杵郡日之影町大字岩井川３３９８−１","0982-87-3900","131.38559","32.64986","lasdec:454427/jisx0402:45442","3"
"LrCAvS","45443","五ヶ瀬","町/","五ヶ瀬町","ゴカセ","チョウ/","市区町村/町","宮崎県/西臼杵郡","西臼杵郡五ヶ瀬町大字三ヶ所１６７０","0982-82-1700","131.20082","32.68385","lasdec:454435/jisx0402:45443","3"
"tnBtdV","45444","上野","村/","上野村","カミノ","ソン/","市区町村/村","宮崎県/西臼杵郡","宮崎県西臼杵郡上野村",,"138.76801","36.07477","lasdec:454443/jisx0402:45444","3"
"bjAlVY","46201","鹿児島","市/","鹿児島市","カゴシマ","シ/","市区町村/市","鹿児島県","鹿児島市山下町１１−１","099-224-1111","130.5574","31.59618","lasdec:462012/jisx0402:46201","3"
"TfzeE1","46202","川内","市/","川内市","センダイ","シ/","市区町村/市","鹿児島県","川内市神田町３番２２号","0996-23-5111",,,"lasdec:462021/jisx0402:46202","3"
"Bby7m4","46203","鹿屋","市/","鹿屋市","カノヤ","シ/","市区町村/市","鹿児島県","鹿屋市共栄町２０−１","0994-43-2111","130.85475","31.3763","lasdec:462039/jisx0402:46203","3"
"j7x047","46204","枕崎","市/","枕崎市","マクラザキ","シ/","市区町村/市","鹿児島県","枕崎市千代田町２７","0993-72-1111","130.29666","31.27294","lasdec:462047/jisx0402:46204","3"
"13vSMa","46205","串木野","市/","串木野市","クシキノ","シ/","市区町村/市","鹿児島県","串木野市昭和通１３３番地１","0996-32-3111",,,"lasdec:462055/jisx0402:46205","3"
"IZuLud","46206","阿久根","市/","阿久根市","アクネ","シ/","市区町村/市","鹿児島県","阿久根市鶴見町２００","0996-73-1211","130.19267","32.01401","lasdec:462063/jisx0402:46206","3"
"qVtEcg","46207","名瀬","市/","名瀬市","ナゼ","シ/","市区町村/市","鹿児島県","名瀬市幸町２５番８号","0997-52-1111","129.4939","28.37723","lasdec:462071/jisx0402:46207","3"
"8RswUj","46208","出水","市/","出水市","イズミ","シ/","市区町村/市","鹿児島県","出水市緑町１−３","0996-63-2111","130.35262","32.08994","lasdec:462080/jisx0402:46208","3"
"QNrpCm","46209","大口","市/","大口市","オオクチ","シ/","市区町村/市","鹿児島県","大口市里１８８８番地","09952-2-1111","130.61314","32.05692","lasdec:462098/jisx0402:46209","3"
"yJqikp","46210","指宿","市/","指宿市","イブスキ","シ/","市区町村/市","鹿児島県","指宿市十町２４２４","0993-22-2111","130.63013","31.2538","lasdec:462101/jisx0402:46210","3"
"gFpb2s","46211","加世田","市/","加世田市","カセダ","シ/","市区町村/市","鹿児島県","加世田市川畑２６４８番地","0993-53-2111","130.32309","31.41651","lasdec:462110/jisx0402:46211","3"
"YBo3Kv","46212","国分","市/","国分市","コクブ","シ/","市区町村/市","鹿児島県","国分市中央３丁目４５番１号","0995-45-5111","130.76338","31.74205","lasdec:462128/jisx0402:46212","3"
"GxmWsy","46213","西之表","市/","西之表市","ニシノオモテ","シ/","市区町村/市","鹿児島県","西之表市西之表７６１２","0997-22-1111","130.9967","30.73213","lasdec:462136/jisx0402:46213","3"
"otlPaB","46214","垂水","市/","垂水市","タルミズ","シ/","市区町村/市","鹿児島県","垂水市上町１１４","0994-32-1111","130.70123","31.49277","lasdec:462144/jisx0402:46214","3"
"6pkHSE","46215","薩摩川内","市/","薩摩川内市","サツマセンダイ","シ/","市区町村/市","鹿児島県","薩摩川内市神田町３−２２","0996-23-5111","130.3038","31.81394","lasdec:462152/jisx0402:46215","3"
"OljAAH","46216","日置","市/","日置市","ヒオキ","シ/","市区町村/市","鹿児島県","日置市伊集院町郡１−１００","099-273-2111","130.40173","31.63461","lasdec:462161/jisx0402:46216","3"
"whitiK","46217","曽於","市/","曽於市","ソオ","シ/","市区町村/市","鹿児島県","曽於市末吉町二之方１９８０","0986-76-1111","131.01883","31.65238","lasdec:462179/jisx0402:46217","3"
"edhm0N","46218","霧島","市/","霧島市","キリシマ","シ/","市区町村/市","鹿児島県","霧島市国分中央３−４５−１","0995-45-5111","130.76338","31.74205","lasdec:462187/jisx0402:46218","3"
"W9geIQ","46219","いちき串木野","市/","いちき串木野市","イチキクシキノ","シ/","市区町村/市","鹿児島県","いちき串木野市昭和通１３３−１","0996-32-3111","130.27167","31.71444","lasdec:462195/jisx0402:46219","3"
"E5f7qT","46220","南さつま","市/","南さつま市","ミナミサツマ","シ/","市区町村/市","鹿児島県","南さつま市加世田川畑２６４８","0993-53-2111","130.32309","31.41651","lasdec:462209/jisx0402:46220","3"
"m1e08W","46221","志布志","市/","志布志市","シブシ","シ/","市区町村/市","鹿児島県","志布志市有明町野井倉１７５６","099-474-1111","131.05211","31.47837","lasdec:462217/jisx0402:46221","3"
"3XcSQZ","46222","奄美","市/","奄美市","アマミ","シ/","市区町村/市","鹿児島県","奄美市名瀬幸町２５−８","0997-52-1111","129.4939","28.37723","lasdec:462225/jisx0402:46222","3"
"LTbLz2","46223","南九州","市/","南九州市","ミナミキュウシュウ","シ/","市区町村/市","鹿児島県","南九州市知覧町郡６２０４","0993-83-2511","130.44209","31.37837","lasdec:462233/jisx0402:46223","3"
"tPaEh5","46224","伊佐","市/","伊佐市","イサ","シ/","市区町村/市","鹿児島県","伊佐市大口里１８８８","0995-23-1311","130.61314","32.05692","lasdec:462241/jisx0402:46224","3"
"bL9wZ8","46225","姶良","市/","姶良市","アイラ","シ/","市区町村/市","鹿児島県","姶良市宮島町２５","0995-66-3111","130.62773","31.72831","lasdec:462250/jisx0402:46225","3"
"TH8pHb","46300","鹿児島","郡/","鹿児島郡","カゴシマ","グン/","行政地域/郡","鹿児島県","鹿児島県鹿児島郡",,"130.28003","30.78179","lasdec:463001/jisx0402:46300","2"
"BD7ipe","46301","吉田","町/","吉田町","ヨシダ","チョウ/","市区町村/町","鹿児島県/鹿児島郡","鹿児島郡吉田町本城１６９６番地","099-294-2211","130.55792","31.70879","lasdec:463019/jisx0402:46301","3"
"jz6b7h","46302","桜島","町/","桜島町","サクラジマ","チョウ/","市区町村/町","鹿児島県/鹿児島郡","鹿児島郡桜島町藤野１４３９番地","099-293-2345","130.63411","31.61951","lasdec:463027/jisx0402:46302","3"
"1v53Pk","46303","三島","村/","三島村","ミシマ","ムラ/","市区町村/村","鹿児島県/鹿児島郡","鹿児島市名山町１２−１８","099-222-3141","130.56084","31.59457","lasdec:463035/jisx0402:46303","3"
"Jr3Wxn","46304","十島","村/","十島村","トシマ","ムラ/","市区町村/村","鹿児島県/鹿児島郡","鹿児島市泉町１４−１５","099-222-2101","130.56064","31.59313","lasdec:463043/jisx0402:46304","3"
"rn2Pfq","46320","揖宿","郡/","揖宿郡","イブスキ","グン/","行政地域/郡","鹿児島県","鹿児島県揖宿郡",,"130.5426","31.37411","lasdec:463205/jisx0402:46320","2"
"9j1HXt","46321","喜入","町/","喜入町","キイレ","チョウ/","市区町村/町","鹿児島県/揖宿郡","揖宿郡喜入町喜入７０００番地","0993-45-1111","130.5426","31.37411","lasdec:463213/jisx0402:46321","3"
"Rf0AFw","46322","山川","町/","山川町","ヤマガワ","チョウ/","市区町村/町","鹿児島県/揖宿郡","揖宿郡山川町新生町８４番地","0993-34-1111","130.63977","31.2037","lasdec:463221/jisx0402:46322","3"
